title,company,salary,location,summary
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
Skipton, Edinburgh, Bristol (open to remote).
We give you a world of potential.
We are currently recruiting for BI Lead Developer to join our growing team that…
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
In this role you will work on end to end projects primarily focused on cloud migration or the implementation of a new data or reporting platform.
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
£600 / £650 per day.
Location: Leeds (Office based with flexible working, remote opportunities).
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Power BI Developer - FTC,BCT Resourcing,"£85,000 a year",Leeds LS1,"
We are looking for an experienced Power BI Developer to join a reputable Financial Services business on a 9 Month Fixed Term contract.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Salary: £25k - £27k*.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
The same goes for our people.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
newBusiness Intelligence / BI Analyst,Leeds Federated Housing Association Limited,"£35,000 - £37,000 a year",Leeds,"
Developing and maintaining skills to execute data queries and build reports from various sources.
Assisting with running analysis and reports to support data…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
