,title,company,salary,location,summary
4604,newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
4605,Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4606,Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4607,Senior Lecturer in Medical Statistics (Co-Director MSc in Me...,University of Bristol,"£53,348 - £60,022 a year",Bristol BS8 1QU,"
You have a strong track record, evidenced by publications in high impact journals, in applying quantitative methods to the design, conduct and analysis of…
"
4608,Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
4609,Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
4610,newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
4611,Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
4612,Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
4613,newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
4614,Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
4615,newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
4616,newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
4617,Research Associate or Senior Research Associate in Medical S...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
The Longitudinal Health and Wellbeing NCS (LHW NCS) is coordinating a UK-wide team conducting analyses of population-based longitudinal studies linked to…
"
4618,Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
4619,newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
4620,Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4621,Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4622,Senior Lecturer in Medical Statistics (Co-Director MSc in Me...,University of Bristol,"£53,348 - £60,022 a year",Bristol BS8 1QU,"
You have a strong track record, evidenced by publications in high impact journals, in applying quantitative methods to the design, conduct and analysis of…
"
4623,Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
4624,Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
4625,newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
4626,Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
4627,Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
4628,newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
4629,Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
4630,newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
4631,newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
4632,Research Associate or Senior Research Associate in Medical S...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
The Longitudinal Health and Wellbeing NCS (LHW NCS) is coordinating a UK-wide team conducting analyses of population-based longitudinal studies linked to…
"
4633,Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
4634,newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
4635,Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4636,Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
4637,Senior Lecturer in Medical Statistics (Co-Director MSc in Me...,University of Bristol,"£53,348 - £60,022 a year",Bristol BS8 1QU,"
You have a strong track record, evidenced by publications in high impact journals, in applying quantitative methods to the design, conduct and analysis of…
"
4638,Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
